|LEVEL|NAME|EMPID|TYPE|
|5|FULL_PH04_LOAD_BNK_LCN_EV_SEQ|\\_DWH\\20_LOAD_JOBS\\PH04_LOAD\\BNK_LCN_EV|JOB|
|5|FULL_PH04A_DELETE_LOADING_DT_CESSION_AR_HIST_JOB|\\_DWH\\20_LOAD_JOBS\\PH04_LOAD\\CESSION_AR_HIST|JOB|
|5|FULL_PH04B_DELETE_CESSION_AR_HIST_JOB|\\_DWH\\20_LOAD_JOBS\\PH04_LOAD\\CESSION_AR_HIST|JOB|
|5|FULL_PH04C_OPEN_HISTORY_CESSION_AR_HIST|\\_DWH\\20_LOAD_JOBS\\PH04_LOAD\\CESSION_AR_HIST|JOB|
|5|FULL_PH04DA_CLOSE_HISTORY_CESSION_AR_HIST_JOB|\\_DWH\\20_LOAD_JOBS\\PH04_LOAD\\CESSION_AR_HIST|JOB|
|5|FULL_PH04D_CLOSE_HISTORY_CESSION_AR_HIST_JOB|\\_DWH\\20_LOAD_JOBS\\PH04_LOAD\\CESSION_AR_HIST|JOB|
|5|FULL_PH04E_INSERT_CESSION_AR_HIST_JOB|\\_DWH\\20_LOAD_JOBS\\PH04_LOAD\\CESSION_AR_HIST|JOB|
|5|FULL_PH04_LOAD_CESSION_AR_HIST_SEQ|\\_DWH\\20_LOAD_JOBS\\PH04_LOAD\\CESSION_AR_HIST|JOB|
|5|FULL_PH04B_DELETE_CESSION_AR_HIST_FCT_JOB|\\_DWH\\20_LOAD_JOBS\\PH04_LOAD\\CESSION_AR_HIST_FCT|JOB|
|5|FULL_PH04E_INSERT_CESSION_AR_HIST_FCT_JOB|\\_DWH\\20_LOAD_JOBS\\PH04_LOAD\\CESSION_AR_HIST_FCT|JOB|
|5|FULL_PH04_LOAD_CESSION_AR_HIST_FCT_SEQ|\\_DWH\\20_LOAD_JOBS\\PH04_LOAD\\CESSION_AR_HIST_FCT|JOB|
|5|FULL_PH04A_DELETE_LOADING_DT_CL_X_AU_JOB|\\_DWH\\20_LOAD_JOBS\\PH04_LOAD\\CL_X_AU|JOB|
|5|FULL_PH04B_DELETE_CL_X_AU_JOB|\\_DWH\\20_LOAD_JOBS\\PH04_LOAD\\CL_X_AU|JOB|
|5|FULL_PH04C_OPEN_HISTORY_LOADING_CL_X_AU_JOB|\\_DWH\\20_LOAD_JOBS\\PH04_LOAD\\CL_X_AU|JOB|
|5|FULL_PH04DA_CLOSE_HISTORY_ROWS_CL_X_AU_JOB|\\_DWH\\20_LOAD_JOBS\\PH04_LOAD\\CL_X_AU|JOB|
|5|FULL_PH04D_CLOSE_HISTORY_CL_X_AU_JOB|\\_DWH\\20_LOAD_JOBS\\PH04_LOAD\\CL_X_AU|JOB|
|5|FULL_PH04E_INSERT_CL_X_AU_JOB|\\_DWH\\20_LOAD_JOBS\\PH04_LOAD\\CL_X_AU|JOB|
|5|FULL_PH04_CL_X_AU_SEQ|\\_DWH\\20_LOAD_JOBS\\PH04_LOAD\\CL_X_AU|JOB|
|5|REJECT_PH04F_LOAD_CL_X_AU_JOB|\\_DWH\\20_LOAD_JOBS\\PH04_LOAD\\CL_X_AU|JOB|
|5|REJECT_PH04G_GET_HIST_CL_X_AU_JOB|\\_DWH\\20_LOAD_JOBS\\PH04_LOAD\\CL_X_AU|JOB|
|5|REJECT_PH04H_UNION_HIST_CL_X_AU_JOB|\\_DWH\\20_LOAD_JOBS\\PH04_LOAD\\CL_X_AU|JOB|
|5|REJECT_PH04J_DELETE_ROWS_CL_X_AU_JOB|\\_DWH\\20_LOAD_JOBS\\PH04_LOAD\\CL_X_AU|JOB|
|5|REJECT_PH04K_INSERT_ROWS_CL_X_AU_JOB|\\_DWH\\20_LOAD_JOBS\\PH04_LOAD\\CL_X_AU|JOB|
|5|REJECT_PH04L_UPDATE_ROWS_CL_X_AU_JOB|\\_DWH\\20_LOAD_JOBS\\PH04_LOAD\\CL_X_AU|JOB|
|5|REJECT_PH04M_CLEAR_REJECT_CL_X_AU_JOB|\\_DWH\\20_LOAD_JOBS\\PH04_LOAD\\CL_X_AU|JOB|
|5|REJECT_PH04_LOAD_CL_X_AU_SEQ|\\_DWH\\20_LOAD_JOBS\\PH04_LOAD\\CL_X_AU|JOB|
|5|FULL_PH04A_DELETE_LOADING_DT_CL_X_GRP_JOB|\\_DWH\\20_LOAD_JOBS\\PH04_LOAD\\CL_X_GRP|JOB|
|5|FULL_PH04B_DELETE_CL_X_GRP_JOB|\\_DWH\\20_LOAD_JOBS\\PH04_LOAD\\CL_X_GRP|JOB|
|5|FULL_PH04C_OPEN_HISTORY_LOADING_CL_X_GRP_JOB|\\_DWH\\20_LOAD_JOBS\\PH04_LOAD\\CL_X_GRP|JOB|
|5|FULL_PH04DA_CLOSE_HISTORY_ROWS_CL_X_GRP_JOB|\\_DWH\\20_LOAD_JOBS\\PH04_LOAD\\CL_X_GRP|JOB|
|5|FULL_PH04D_CLOSE_HISTORY_CL_X_GRP_JOB|\\_DWH\\20_LOAD_JOBS\\PH04_LOAD\\CL_X_GRP|JOB|
|5|FULL_PH04E_INSERT_CL_X_GRP_JOB|\\_DWH\\20_LOAD_JOBS\\PH04_LOAD\\CL_X_GRP|JOB|
|5|FULL_PH04_LOAD_CL_X_GRP_SEQ|\\_DWH\\20_LOAD_JOBS\\PH04_LOAD\\CL_X_GRP|JOB|
|5|REJECT_PH04F_LOAD_CL_X_GRP_JOB|\\_DWH\\20_LOAD_JOBS\\PH04_LOAD\\CL_X_GRP|JOB|
|5|REJECT_PH04G_GET_HIST_CL_X_GRP_JOB|\\_DWH\\20_LOAD_JOBS\\PH04_LOAD\\CL_X_GRP|JOB|
|5|REJECT_PH04H_UNION_HIST_CL_X_GRP_JOB|\\_DWH\\20_LOAD_JOBS\\PH04_LOAD\\CL_X_GRP|JOB|
|5|REJECT_PH04I_GET_DELETED_ROWS_CL_X_GRP_JOB|\\_DWH\\20_LOAD_JOBS\\PH04_LOAD\\CL_X_GRP|JOB|
|5|REJECT_PH04J_DELETE_ROWS_CL_X_GRP_JOB|\\_DWH\\20_LOAD_JOBS\\PH04_LOAD\\CL_X_GRP|JOB|
|5|REJECT_PH04K_INSERT_ROWS_CL_X_GRP_JOB|\\_DWH\\20_LOAD_JOBS\\PH04_LOAD\\CL_X_GRP|JOB|
|5|REJECT_PH04L_UPDATE_ROWS_CL_X_GRP_JOB|\\_DWH\\20_LOAD_JOBS\\PH04_LOAD\\CL_X_GRP|JOB|
|5|REJECT_PH04M_CLEAR_REJECT_CL_X_GRP_JOB|\\_DWH\\20_LOAD_JOBS\\PH04_LOAD\\CL_X_GRP|JOB|
|5|REJECT_PH04_LOAD_CL_X_GRP_SEQ|\\_DWH\\20_LOAD_JOBS\\PH04_LOAD\\CL_X_GRP|JOB|
|5|FULL_PH04A_DELETE_LOADING_DT_CL_X_IP_JOB|\\_DWH\\20_LOAD_JOBS\\PH04_LOAD\\CL_X_IP|JOB|
|5|FULL_PH04B_DELETE_CL_X_IP_JOB|\\_DWH\\20_LOAD_JOBS\\PH04_LOAD\\CL_X_IP|JOB|
|5|FULL_PH04C_OPEN_HISTORY_LOADING_CL_X_IP_JOB|\\_DWH\\20_LOAD_JOBS\\PH04_LOAD\\CL_X_IP|JOB|
|5|FULL_PH04DA_CLOSE_HISTORY_CL_X_IP_JOB|\\_DWH\\20_LOAD_JOBS\\PH04_LOAD\\CL_X_IP|JOB|
|5|FULL_PH04D_CLOSE_HISTORY_CL_X_IP_JOB|\\_DWH\\20_LOAD_JOBS\\PH04_LOAD\\CL_X_IP|JOB|
|5|FULL_PH04E_INSERT_CL_X_IP_JOB|\\_DWH\\20_LOAD_JOBS\\PH04_LOAD\\CL_X_IP|JOB|
|5|FULL_PH04_LOAD_CL_X_IP_SEQ|\\_DWH\\20_LOAD_JOBS\\PH04_LOAD\\CL_X_IP|JOB|
|5|REJECT_PH04F_LOAD_CL_X_IP_ABS_TYPE_JOB|\\_DWH\\20_LOAD_JOBS\\PH04_LOAD\\CL_X_IP|JOB|
|5|REJECT_PH04F_LOAD_CL_X_IP_JOB|\\_DWH\\20_LOAD_JOBS\\PH04_LOAD\\CL_X_IP|JOB|
|5|REJECT_PH04F_LOAD_CL_X_IP_PBS_JOB|\\_DWH\\20_LOAD_JOBS\\PH04_LOAD\\CL_X_IP|JOB|
|5|REJECT_PH04F_LOAD_CL_X_IP_TARIF_JOB|\\_DWH\\20_LOAD_JOBS\\PH04_LOAD\\CL_X_IP|JOB|
|5|REJECT_PH04G_GET_HIST_CL_X_IP_JOB|\\_DWH\\20_LOAD_JOBS\\PH04_LOAD\\CL_X_IP|JOB|
|5|REJECT_PH04H_UNION_HIST_CL_X_IP_JOB|\\_DWH\\20_LOAD_JOBS\\PH04_LOAD\\CL_X_IP|JOB|
|5|REJECT_PH04I_GET_DELETED_ROWS_CL_X_IP_JOB|\\_DWH\\20_LOAD_JOBS\\PH04_LOAD\\CL_X_IP|JOB|
|5|REJECT_PH04J_DELETE_ROWS_CL_X_IP_JOB|\\_DWH\\20_LOAD_JOBS\\PH04_LOAD\\CL_X_IP|JOB|
|5|REJECT_PH04K_INSERT_ROWS_CL_X_IP_JOB|\\_DWH\\20_LOAD_JOBS\\PH04_LOAD\\CL_X_IP|JOB|
|5|REJECT_PH04L_UPDATE_ROWS_CL_X_IP_JOB|\\_DWH\\20_LOAD_JOBS\\PH04_LOAD\\CL_X_IP|JOB|
|5|REJECT_PH04M_CLEAR_REJECT_CL_X_IP_JOB|\\_DWH\\20_LOAD_JOBS\\PH04_LOAD\\CL_X_IP|JOB|
|5|REJECT_PH04_LOAD_CL_X_IP_SEQ|\\_DWH\\20_LOAD_JOBS\\PH04_LOAD\\CL_X_IP|JOB|
|5|FULL_PH04B_DELETE_CMM_JOB|\\_DWH\\20_LOAD_JOBS\\PH04_LOAD\\CMM|JOB|
|5|FULL_PH04E_INSERT_CMM_JOB|\\_DWH\\20_LOAD_JOBS\\PH04_LOAD\\CMM|JOB|
|5|FULL_PH04_LOAD_CMM_SEQ|\\_DWH\\20_LOAD_JOBS\\PH04_LOAD\\CMM|JOB|
|5|FULL_PH04A_DELETE_LOADING_DT_CODE_WORD_JOB|\\_DWH\\20_LOAD_JOBS\\PH04_LOAD\\CODE_WORD|JOB|
|5|FULL_PH04B_DELETE_CODE_WORD_JOB|\\_DWH\\20_LOAD_JOBS\\PH04_LOAD\\CODE_WORD|JOB|
|5|FULL_PH04C_OPEN_HISTORY_LOADING_CODE_WORD_JOB|\\_DWH\\20_LOAD_JOBS\\PH04_LOAD\\CODE_WORD|JOB|
|5|FULL_PH04DA_CLOSE_HISTORY_CODE_WORD_JOB|\\_DWH\\20_LOAD_JOBS\\PH04_LOAD\\CODE_WORD|JOB|
|5|FULL_PH04D_CLOSE_HISTORY_CODE_WORD_JOB|\\_DWH\\20_LOAD_JOBS\\PH04_LOAD\\CODE_WORD|JOB|
|5|FULL_PH04E_INSERT_CODE_WORD_JOB|\\_DWH\\20_LOAD_JOBS\\PH04_LOAD\\CODE_WORD|JOB|
|5|FULL_PH04_LOAD_CODE_WORD_SEQ|\\_DWH\\20_LOAD_JOBS\\PH04_LOAD\\CODE_WORD|JOB|
|5|FULL_PH04A_DELETE_LOADING_DT_COF_HIST_JOB|\\_DWH\\20_LOAD_JOBS\\PH04_LOAD\\COF_HIST|JOB|
|5|FULL_PH04B_DELETE_COF_HIST_JOB|\\_DWH\\20_LOAD_JOBS\\PH04_LOAD\\COF_HIST|JOB|
|5|FULL_PH04C_OPEN_HISTORY_LOADING_COF_HIST_JOB|\\_DWH\\20_LOAD_JOBS\\PH04_LOAD\\COF_HIST|JOB|
|5|FULL_PH04D_CLOSE_HISTORY_COF_HIST_JOB|\\_DWH\\20_LOAD_JOBS\\PH04_LOAD\\COF_HIST|JOB|
|5|FULL_PH04E_INSERT_COF_HIST_JOB|\\_DWH\\20_LOAD_JOBS\\PH04_LOAD\\COF_HIST|JOB|
|5|FULL_PH04_LOAD_COF_HIST_SEQ|\\_DWH\\20_LOAD_JOBS\\PH04_LOAD\\COF_HIST|JOB|
|5|FULL_PH04A_DELETE_LOADING_DT_CR_OFCR_HIST_JOB|\\_DWH\\20_LOAD_JOBS\\PH04_LOAD\\CR_OFCR_HIST|JOB|
|5|FULL_PH04B_DELETE_CR_OFCR_HIST_JOB|\\_DWH\\20_LOAD_JOBS\\PH04_LOAD\\CR_OFCR_HIST|JOB|
|5|FULL_PH04C_OPEN_HISTORY_LOADING_CR_OFCR_HIST_JOB|\\_DWH\\20_LOAD_JOBS\\PH04_LOAD\\CR_OFCR_HIST|JOB|
|5|FULL_PH04D_CLOSE_HISTORY_CR_OFCR_HIST_JOB|\\_DWH\\20_LOAD_JOBS\\PH04_LOAD\\CR_OFCR_HIST|JOB|
|5|FULL_PH04E_INSERT_CR_OFCR_HIST_JOB|\\_DWH\\20_LOAD_JOBS\\PH04_LOAD\\CR_OFCR_HIST|JOB|
|5|FULL_PH04_LOAD_CR_OFCR_HIST_SEQ|\\_DWH\\20_LOAD_JOBS\\PH04_LOAD\\CR_OFCR_HIST|JOB|
|5|FULL_PH04A_DELETE_LOADING_CST_AHR_JOB|\\_DWH\\20_LOAD_JOBS\\PH04_LOAD\\CST_AHR|JOB|
|5|FULL_PH04B_DELETE_CST_AHR_JOB|\\_DWH\\20_LOAD_JOBS\\PH04_LOAD\\CST_AHR|JOB|
|5|FULL_PH04C_OPEN_HISTORY_CST_AHR_JOB|\\_DWH\\20_LOAD_JOBS\\PH04_LOAD\\CST_AHR|JOB|
|5|FULL_PH04DA_CLOSE_HISTORY_CST_AHR_JOB|\\_DWH\\20_LOAD_JOBS\\PH04_LOAD\\CST_AHR|JOB|
|5|FULL_PH04D_CLOSE_HISTORY_CST_AHR_JOB|\\_DWH\\20_LOAD_JOBS\\PH04_LOAD\\CST_AHR|JOB|
|5|FULL_PH04E_INSERT_CST_AHR_JOB|\\_DWH\\20_LOAD_JOBS\\PH04_LOAD\\CST_AHR|JOB|
|5|FULL_PH04_LOAD_CST_AHR_SEQ|\\_DWH\\20_LOAD_JOBS\\PH04_LOAD\\CST_AHR|JOB|
|5|REJECT_PH04F_LOAD_CST_AHR_JOB|\\_DWH\\20_LOAD_JOBS\\PH04_LOAD\\CST_AHR|JOB|
|5|REJECT_PH04F_LOAD_CST_AHR_JOB_GRC|\\_DWH\\20_LOAD_JOBS\\PH04_LOAD\\CST_AHR|JOB|
|5|REJECT_PH04G_GET_HIST_CST_AHR_JOB|\\_DWH\\20_LOAD_JOBS\\PH04_LOAD\\CST_AHR|JOB|
|5|REJECT_PH04H_UNION_HIST_CST_AHR_JOB|\\_DWH\\20_LOAD_JOBS\\PH04_LOAD\\CST_AHR|JOB|
|5|REJECT_PH04J_DELETE_ROWS_CST_AHR_JOB|\\_DWH\\20_LOAD_JOBS\\PH04_LOAD\\CST_AHR|JOB|
|5|REJECT_PH04K_INSERT_ROWS_CST_AHR_JOB|\\_DWH\\20_LOAD_JOBS\\PH04_LOAD\\CST_AHR|JOB|
|5|REJECT_PH04M_CLEAR_REJECT_CST_AHR_JOB|\\_DWH\\20_LOAD_JOBS\\PH04_LOAD\\CST_AHR|JOB|
|5|REJECT_PH04_LOAD_CST_AHR_SEQ|\\_DWH\\20_LOAD_JOBS\\PH04_LOAD\\CST_AHR|JOB|
|5|FULL_PH04A_DELETE_LOADING_DT_CST_AHR_ADL_CMM_JOB|\\_DWH\\20_LOAD_JOBS\\PH04_LOAD\\CST_AHR_ADL_CMM|JOB|
|5|FULL_PH04B_DELETE_CST_AHR_ADL_CMM_JOB|\\_DWH\\20_LOAD_JOBS\\PH04_LOAD\\CST_AHR_ADL_CMM|JOB|
|5|FULL_PH04C_OPEN_HISTORY_LOADING_DT_CST_AHR_ADL_CMM_JOB|\\_DWH\\20_LOAD_JOBS\\PH04_LOAD\\CST_AHR_ADL_CMM|JOB|
|5|FULL_PH04DA_CLOSE_HISTORY_CST_AHR_ADL_CMM_JOB|\\_DWH\\20_LOAD_JOBS\\PH04_LOAD\\CST_AHR_ADL_CMM|JOB|
|5|FULL_PH04D_CLOSE_HISTORY_CST_AHR_ADL_CMM_JOB|\\_DWH\\20_LOAD_JOBS\\PH04_LOAD\\CST_AHR_ADL_CMM|JOB|
|5|FULL_PH04E_INSERT_CST_AHR_ADL_CMM_JOB|\\_DWH\\20_LOAD_JOBS\\PH04_LOAD\\CST_AHR_ADL_CMM|JOB|
|5|FULL_PH04_LOAD_CST_AHR_ADL_CMM_SEQ|\\_DWH\\20_LOAD_JOBS\\PH04_LOAD\\CST_AHR_ADL_CMM|JOB|
|5|FULL_PH04A_DELETE_LOADING_DT_CST_AHR_ADL_CMM_FRQ_JOB|\\_DWH\\20_LOAD_JOBS\\PH04_LOAD\\CST_AHR_ADL_CMM_FRQ|JOB|
|5|FULL_PH04B_DELETE_CST_AHR_ADL_CMM_FRQ_JOB|\\_DWH\\20_LOAD_JOBS\\PH04_LOAD\\CST_AHR_ADL_CMM_FRQ|JOB|
|5|FULL_PH04C_OPEN_HISTORY_LOADING_DT_CST_AHR_ADL_CMM_FRQ_JOB|\\_DWH\\20_LOAD_JOBS\\PH04_LOAD\\CST_AHR_ADL_CMM_FRQ|JOB|
|5|FULL_PH04DA_CLOSE_HISTORY_CST_AHR_ADL_CMM_FRQ_JOB|\\_DWH\\20_LOAD_JOBS\\PH04_LOAD\\CST_AHR_ADL_CMM_FRQ|JOB|
|5|FULL_PH04D_CLOSE_HISTORY_CST_AHR_ADL_CMM_FRQ_JOB|\\_DWH\\20_LOAD_JOBS\\PH04_LOAD\\CST_AHR_ADL_CMM_FRQ|JOB|
|5|FULL_PH04E_INSERT_CST_AHR_ADL_CMM_FRQ_JOB|\\_DWH\\20_LOAD_JOBS\\PH04_LOAD\\CST_AHR_ADL_CMM_FRQ|JOB|
|5|FULL_PH04_LOAD_CST_AHR_ADL_CMM_FRQ_SEQ|\\_DWH\\20_LOAD_JOBS\\PH04_LOAD\\CST_AHR_ADL_CMM_FRQ|JOB|
|5|FULL_PH04A_DELETE_LOADING_DT_CST_AHR_ADL_PSN_JOB|\\_DWH\\20_LOAD_JOBS\\PH04_LOAD\\CST_AHR_ADL_PSN|JOB|
|5|FULL_PH04B_DELETE_CST_AHR_ADL_PSN_JOB|\\_DWH\\20_LOAD_JOBS\\PH04_LOAD\\CST_AHR_ADL_PSN|JOB|
|5|FULL_PH04C_OPEN_HISTORY_LOADING_DT_CST_AHR_ADL_PSN_JOB|\\_DWH\\20_LOAD_JOBS\\PH04_LOAD\\CST_AHR_ADL_PSN|JOB|
|5|FULL_PH04DA_CLOSE_HISTORY_CST_AHR_ADL_PSN_JOB|\\_DWH\\20_LOAD_JOBS\\PH04_LOAD\\CST_AHR_ADL_PSN|JOB|
|5|FULL_PH04D_CLOSE_HISTORY_CST_AHR_ADL_PSN_JOB|\\_DWH\\20_LOAD_JOBS\\PH04_LOAD\\CST_AHR_ADL_PSN|JOB|
|5|FULL_PH04E_INSERT_CST_AHR_ADL_PSN_JOB|\\_DWH\\20_LOAD_JOBS\\PH04_LOAD\\CST_AHR_ADL_PSN|JOB|
|5|FULL_PH04_LOAD_CST_AHR_ADL_PSN_SEQ|\\_DWH\\20_LOAD_JOBS\\PH04_LOAD\\CST_AHR_ADL_PSN|JOB|
|5|FULL_PH04A_DELETE_LOADING_DT_CST_AP_FORM_JOB|\\_DWH\\20_LOAD_JOBS\\PH04_LOAD\\CST_AP_FORM|JOB|
|5|FULL_PH04B_DELETE_CST_AP_FORM_JOB|\\_DWH\\20_LOAD_JOBS\\PH04_LOAD\\CST_AP_FORM|JOB|
|5|FULL_PH04C_OPEN_HISTORY_LOADING_CST_AP_FORM_JOB|\\_DWH\\20_LOAD_JOBS\\PH04_LOAD\\CST_AP_FORM|JOB|
|5|FULL_PH04DA_CLOSE_HISTORY_CST_AP_FORM_JOB|\\_DWH\\20_LOAD_JOBS\\PH04_LOAD\\CST_AP_FORM|JOB|
|5|FULL_PH04D_CLOSE_HISTORY_CST_AP_FORM_JOB|\\_DWH\\20_LOAD_JOBS\\PH04_LOAD\\CST_AP_FORM|JOB|
|5|FULL_PH04E_INSERT_CST_AP_FORM_JOB|\\_DWH\\20_LOAD_JOBS\\PH04_LOAD\\CST_AP_FORM|JOB|
|5|FULL_PH04_LOAD_CST_AP_FORM_SEQ|\\_DWH\\20_LOAD_JOBS\\PH04_LOAD\\CST_AP_FORM|JOB|
|5|FULL_PH04A_DELETE_LOADING_DT_CST_BNKR_JOB|\\_DWH\\20_LOAD_JOBS\\PH04_LOAD\\CST_BNKR|JOB|
|5|FULL_PH04B_DELETE_CST_BNKR_JOB|\\_DWH\\20_LOAD_JOBS\\PH04_LOAD\\CST_BNKR|JOB|
|5|FULL_PH04C_OPEN_HISTORY_LOADING_CST_BNKR_JOB|\\_DWH\\20_LOAD_JOBS\\PH04_LOAD\\CST_BNKR|JOB|
|5|FULL_PH04DA_CLOSE_HISTORY_CST_BNKR_JOB|\\_DWH\\20_LOAD_JOBS\\PH04_LOAD\\CST_BNKR|JOB|
|5|FULL_PH04D_CLOSE_HISTORY_CST_BNKR_JOB|\\_DWH\\20_LOAD_JOBS\\PH04_LOAD\\CST_BNKR|JOB|
|5|FULL_PH04E_INSERT_CST_BNKR_JOB|\\_DWH\\20_LOAD_JOBS\\PH04_LOAD\\CST_BNKR|JOB|
|5|FULL_PH04_CST_BNKR_SEQ|\\_DWH\\20_LOAD_JOBS\\PH04_LOAD\\CST_BNKR|JOB|
|5|FULL_HIST_PH04_INSERT_CST_HIST_JOB|\\_DWH\\20_LOAD_JOBS\\PH04_LOAD\\CST_HIST|JOB|
|5|FULL_HIST_PH04_LOAD_CST_HIST_SEQ|\\_DWH\\20_LOAD_JOBS\\PH04_LOAD\\CST_HIST|JOB|
|5|FULL_PH04A_DELETE_LOADING_DT_CST_HIST_JOB|\\_DWH\\20_LOAD_JOBS\\PH04_LOAD\\CST_HIST|JOB|
|5|FULL_PH04B_DELETE_CST_HIST_JOB|\\_DWH\\20_LOAD_JOBS\\PH04_LOAD\\CST_HIST|JOB|
|5|FULL_PH04C_OPEN_HISTORY_LOADING_CST_HIST_JOB|\\_DWH\\20_LOAD_JOBS\\PH04_LOAD\\CST_HIST|JOB|
|5|FULL_PH04DA_CLOSE_HISTORY_CST_HIST_JOB|\\_DWH\\20_LOAD_JOBS\\PH04_LOAD\\CST_HIST|JOB|
|5|FULL_PH04D_CLOSE_HISTORY_CST_HIST_JOB|\\_DWH\\20_LOAD_JOBS\\PH04_LOAD\\CST_HIST|JOB|
|5|FULL_PH04E_INSERT_CST_HIST_JOB|\\_DWH\\20_LOAD_JOBS\\PH04_LOAD\\CST_HIST|JOB|
|5|FULL_PH04_LOAD_CST_HIST_SEQ|\\_DWH\\20_LOAD_JOBS\\PH04_LOAD\\CST_HIST|JOB|
|5|REJECT_PH04F_LOAD_CST_HIST_GRC_JOB|\\_DWH\\20_LOAD_JOBS\\PH04_LOAD\\CST_HIST|JOB|
|5|REJECT_PH04F_LOAD_CST_HIST_JOB|\\_DWH\\20_LOAD_JOBS\\PH04_LOAD\\CST_HIST|JOB|
|5|REJECT_PH04G_GET_HIST_CST_HIST_JOB|\\_DWH\\20_LOAD_JOBS\\PH04_LOAD\\CST_HIST|JOB|
|5|REJECT_PH04H_UNION_HIST_CST_HIST_JOB|\\_DWH\\20_LOAD_JOBS\\PH04_LOAD\\CST_HIST|JOB|
|5|REJECT_PH04J_DELETE_ROWS_CST_HIST_JOB|\\_DWH\\20_LOAD_JOBS\\PH04_LOAD\\CST_HIST|JOB|
|5|REJECT_PH04K_INSERT_ROWS_CST_HIST_JOB|\\_DWH\\20_LOAD_JOBS\\PH04_LOAD\\CST_HIST|JOB|
|5|REJECT_PH04L_UPDATE_ROWS_CST_HIST_JOB|\\_DWH\\20_LOAD_JOBS\\PH04_LOAD\\CST_HIST|JOB|
|5|REJECT_PH04M_CLEAR_REJECT_CST_HIST_JOB|\\_DWH\\20_LOAD_JOBS\\PH04_LOAD\\CST_HIST|JOB|
|5|REJECT_PH04_LOAD_CST_HIST_SEQ|\\_DWH\\20_LOAD_JOBS\\PH04_LOAD\\CST_HIST|JOB|
|5|FULL_PH04E_INSERT_CTY_JOB|\\_DWH\\20_LOAD_JOBS\\PH04_LOAD\\CTY|JOB|
|5|FULL_PH04A_DELETE_DCMRY_AR_SMY_JOB|\\_DWH\\20_LOAD_JOBS\\PH04_LOAD\\DCMRY_AR_SMY|JOB|
|5|FULL_PH04E_INSERT_ROWS_DCMRY_AR_SMY_JOB|\\_DWH\\20_LOAD_JOBS\\PH04_LOAD\\DCMRY_AR_SMY|JOB|
|5|FULL_PH04_LOAD_DCMRY_AR_SMY_SEQ|\\_DWH\\20_LOAD_JOBS\\PH04_LOAD\\DCMRY_AR_SMY|JOB|
|5|REJECT_PH04F_LOAD_DCMRY_AR_SMY_JOB|\\_DWH\\20_LOAD_JOBS\\PH04_LOAD\\DCMRY_AR_SMY|JOB|
|5|REJECT_PH04J_DELETE_DCMRY_AR_SMY_JOB|\\_DWH\\20_LOAD_JOBS\\PH04_LOAD\\DCMRY_AR_SMY|JOB|
|5|REJECT_PH04K_INSERT_ROWS_DCMRY_AR_SMY_JOB|\\_DWH\\20_LOAD_JOBS\\PH04_LOAD\\DCMRY_AR_SMY|JOB|
|5|REJECT_PH04M_CLEAR_REJECT_DCMRY_AR_SMY_JOB|\\_DWH\\20_LOAD_JOBS\\PH04_LOAD\\DCMRY_AR_SMY|JOB|
|5|REJECT_PH04_LOAD_DCMRY_AR_SMY_SEQ|\\_DWH\\20_LOAD_JOBS\\PH04_LOAD\\DCMRY_AR_SMY|JOB|
|5|FULL_PH04A_DELETE_LOADING_DT_DEP_AR_HIST_JOB|\\_DWH\\20_LOAD_JOBS\\PH04_LOAD\\DEP_AR_HIST|JOB|
|5|FULL_PH04B_DELETE_DEP_AR_HIST_JOB|\\_DWH\\20_LOAD_JOBS\\PH04_LOAD\\DEP_AR_HIST|JOB|
|5|FULL_PH04C_OPEN_HISTORY_LOADING_DEP_AR_HIST_JOB|\\_DWH\\20_LOAD_JOBS\\PH04_LOAD\\DEP_AR_HIST|JOB|
|5|FULL_PH04DA_CLOSE_HISTORY_DEP_AR_HIST_JOB|\\_DWH\\20_LOAD_JOBS\\PH04_LOAD\\DEP_AR_HIST|JOB|
|5|FULL_PH04D_CLOSE_HISTORY_DEP_AR_HIST_JOB|\\_DWH\\20_LOAD_JOBS\\PH04_LOAD\\DEP_AR_HIST|JOB|
|5|FULL_PH04E_INSERT_DEP_AR_HIST_JOB|\\_DWH\\20_LOAD_JOBS\\PH04_LOAD\\DEP_AR_HIST|JOB|
|5|FULL_PH04_LOAD_DEP_AR_HIST_SEQ|\\_DWH\\20_LOAD_JOBS\\PH04_LOAD\\DEP_AR_HIST|JOB|
|5|FULL_PH04A_DELETE_DEP_AR_SMY_JOB|\\_DWH\\20_LOAD_JOBS\\PH04_LOAD\\DEP_AR_SMY|JOB|
|5|FULL_PH04E_INSERT_ROWS_DEP_AR_SMY_JOB|\\_DWH\\20_LOAD_JOBS\\PH04_LOAD\\DEP_AR_SMY|JOB|
|5|FULL_PH04_LOAD_DEP_AR_SMY_SEQ|\\_DWH\\20_LOAD_JOBS\\PH04_LOAD\\DEP_AR_SMY|JOB|
|5|FULL_PH04A_DELETE_LOADING_DT_DEP_GNL_AR_HIST_JOB|\\_DWH\\20_LOAD_JOBS\\PH04_LOAD\\DEP_GNL_AR_HIST|JOB|
|5|FULL_PH04B_DELETE_DEP_GNL_AR_HIST_JOB|\\_DWH\\20_LOAD_JOBS\\PH04_LOAD\\DEP_GNL_AR_HIST|JOB|
